NCES District ID,State District ID,District Name,County Name*,Street Address,City,State,ZIP,ZIP 4-digit,Phone,Students*,Teachers*,Schools,Locale Code*,Locale*,Student Teacher Ratio*,Type,Status
2601110,MI-82762,Inkster Preparatory Academy,Wayne County,27355 Woodsfield Street,Wixom,MI,48141,,(313)278-3825,266.00000,1.25000,1.00000,21,Suburb: Large,212.80000000,Charter,Open
2619170,MI-16050,Inland Lakes Schools,Cheboygan County,4363 SOUTH STRAITS HWY,INDIAN RIVER,MI,49749,9457,(231)238-6868,621.00000,43.12000,2.00000,43,Rural: Remote,14.40000000,Regular Local,Open
2601011,MI-70908,Innocademy,Ottawa County,8485 HOMESTEAD DR,ZEELAND,MI,49464,8969,(616)748-5637,269.00000,23.63000,1.00000,23,Suburb: Small,11.38000000,Charter,Open
2601071,MI-03900,Innocademy Allegan Campus,Allegan County,2611 56TH ST,FENNVILLE,MI,49408,9443,(269)561-4050,94.00000,7.80000,1.00000,42,Rural: Distant,12.05000000,Charter,Open
2601077,MI-23903,Insight School of Michigan,Eaton County,526 S CREYTS RD,LANSING,MI,48917,8263,(517)580-0020,652.00000,38.25000,1.00000,21,Suburb: Large,17.05000000,Charter,Open
2600195,MI-25905,International Academy of Flint,Genesee County,2820 SOUTH SAGINAW ST,FLINT,MI,48503,5708,(810)600-5210,890.00000,50.51000,1.00000,13,City: Small,17.62000000,Charter,Open
2600946,MI-73912,International Academy of Saginaw,Saginaw County,1944 IOWA AVE,SAGINAW,MI,48601,5213,(989)921-1000,80.00000,4.00000,1.00000,22,Suburb: Midsize,20.00000000,Charter,Open
2680540,MI-34000,Ionia ISD,Ionia County,2191 HARWOOD RD,IONIA,MI,48846,9458,(616)527-4900,448.00000,47.35000,2.00000,41,Rural: Fringe,9.46000000,Specialized,Open
2619250,MI-34010,Ionia Public Schools,Ionia County,250 EAST TUTTLE RD,IONIA,MI,48846,8605,(616)527-9280,2833.00000,153.54000,8.00000,41,Rural: Fringe,18.45000000,Regular Local,Open
2619290,MI-34360,Ionia Township S/D #2,Ionia County,2120 NORTH STATE RD,IONIA,MI,48846,8527,(616)527-4900,14.00000,1.00000,1.00000,32,Town: Distant,14.00000000,Regular Local,Open
2680560,MI-35000,Iosco RESA,Iosco County,27 NORTH REMPERT RD,TAWAS CITY,MI,48763,9752,(989)362-3006,196.00000,21.70000,2.00000,42,Rural: Distant,9.03000000,Specialized,Open
2619410,MI-22010,Iron Mountain Public Schools,Dickinson County,217 IZZO MARIUCCI WAY,IRON MOUNTAIN,MI,49801,3326,(906)779-2600,756.00000,46.08000,5.00000,33,Town: Remote,16.41000000,Regular Local,Open
2619470,MI-27020,Ironwood Area Schools of Gogebic County,Gogebic County,650 EAST AYER ST,IRONWOOD,MI,49938,2206,(906)932-0200,728.00000,57.31000,2.00000,33,Town: Remote,12.70000000,Regular Local,Open
2619530,MI-52180,Ishpeming Public School District No. 1,Marquette County,319 EAST DIVISION ST,ISHPEMING,MI,49849,2005,(906)485-5501,674.00000,43.81000,4.00000,33,Town: Remote,15.38000000,Regular Local,Open
2600073,MI-23901,Island City Academy,Eaton County,6421 CLINTON RD,EATON RAPIDS,MI,48827,,(517)663-0111,201.00000,14.00000,1.00000,41,Rural: Fringe,14.36000000,Charter,Open
2619580,MI-29060,Ithaca Public Schools,Gratiot County,710 NORTH UNION ST,ITHACA,MI,48847,1314,(989)875-3700,1020.00000,54.29000,3.00000,42,Rural: Distant,18.79000000,Regular Local,Open
2601123,MI-82767,Ivywood Classical Academy,Wayne County,14356 GENOA CT,PLYMOUTH,MI,48170,2457,(248)207-1757,574.00000,26.56000,1.00000,21,Suburb: Large,21.61000000,Charter,Open
2680580,MI-38000,Jackson ISD,Jackson County,6700 BROWNS LAKE RD,JACKSON,MI,49201,8379,(517)768-5200,1148.00000,142.58000,5.00000,41,Rural: Fringe,8.05000000,Specialized,Open
2601044,MI-38900,Jackson Preparatory & Early College,Jackson County,2111 EMMONS RD,JACKSON,MI,49201,8395,(517)705-5732,287.00000,12.98000,1.00000,41,Rural: Fringe,22.11000000,Charter,Open
2619620,MI-38170,Jackson Public Schools,Jackson County,522 WILDWOOD AVE,JACKSON,MI,49201,1013,(517)841-2202,4486.00000,249.86000,13.00000,13,City: Small,17.95000000,Regular Local,Open
2600993,MI-82728,Jalen Rose Leadership Academy,Wayne County,15000 Trojan Street,Detroit,MI,48235,,(313)397-3333,411.00000,16.40000,1.00000,11,City: Large,25.06000000,Charter,Open
2619800,MI-58080,Jefferson Schools (Monroe),Monroe County,5707 WILLIAMS RD,NEWPORT,MI,48166,9500,(734)322-2551,1357.00000,68.52000,4.00000,23,Suburb: Small,19.80000000,Regular Local,Open
2619830,MI-70175,Jenison Public Schools,Ottawa County,8375 20TH AVE,JENISON,MI,49428,9230,(616)457-8890,5198.00000,355.41000,11.00000,21,Suburb: Large,14.63000000,Regular Local,Open
2619890,MI-69030,Johannesburg-Lewiston Area Schools,Otsego County,PO Box 69,Johannesburg,MI,49751,9622,(989)732-1773,717.00000,41.88000,3.00000,42,Rural: Distant,17.12000000,Regular Local,Open
2619920,MI-30030,Jonesville Community Schools,Hillsdale County,115 East Street,Jonesville,MI,49250,1062,(517)849-9075,1273.00000,70.21000,4.00000,41,Rural: Fringe,18.13000000,Regular Local,Open
2600071,MI-17901,Joseph K. Lumsden Bahweting Anishnabe Academy,Chippewa County,1301 MARQUETTE AVE,SAULT SAINTE MARIE,MI,49783,9533,(906)635-5055,596.00000,45.11000,1.00000,41,Rural: Fringe,13.21000000,Charter,Open
2600244,MI-82958,Joy Preparatory Academy,Wayne County,15055 DEXTER AVE,DETROIT,MI,48238,2124,(313)340-0023,179.00000,15.40000,1.00000,11,City: Large,11.62000000,Charter,Open
2601099,MI-39911,Kalamazoo Covenant Academy,Kalamazoo County,404 WEST CROSSTOWN PKWY,KALAMAZOO,MI,49001,2761,(269)888-2700,132.00000,7.50000,1.00000,13,City: Small,17.60000000,Charter,Open
2619950,MI-39010,Kalamazoo Public Schools,Kalamazoo County,1220 Howard St,Kalamazoo,MI,49008,1882,(269)337-0100,12298.00000,670.57000,31.00000,13,City: Small,18.34000000,Regular Local,Open
2680600,MI-39000,Kalamazoo RESA,Kalamazoo County,1819 EAST MILHAM AVE,KALAMAZOO,MI,49002,3035,(269)250-9202,1592.00000,115.31000,5.00000,13,City: Small,13.81000000,Specialized,Open
2620010,MI-51045,Kaleva Norman Dickson School District,Manistee County,4400 NORTH HIGH BRIDGE RD,BRETHREN,MI,49619,,(231)477-5353,539.00000,37.27000,3.00000,43,Rural: Remote,14.46000000,Regular Local,Open
2620050,MI-40040,Kalkaska Public Schools,Kalkaska County,315 S Coral Street,Kalkaska,MI,49646,,(231)258-9109,1393.00000,93.50000,4.00000,33,Town: Remote,14.90000000,Regular Local,Open
2620070,MI-25110,Kearsley Community School District,Genesee County,4396 UNDERHILL DR,FLINT,MI,48506,1534,(810)591-8000,2843.00000,164.23000,6.00000,21,Suburb: Large,17.31000000,Regular Local,Open
2620160,MI-41140,Kelloggsville Public Schools,Kent County,242 52ND ST SE,GRAND RAPIDS,MI,49548,5829,(616)538-7460,2272.00000,127.47000,7.00000,13,City: Small,17.82000000,Regular Local,Open
2620280,MI-41145,Kenowa Hills Public Schools,Kent County,2325 4 MILE RD NW,GRAND RAPIDS,MI,49544,9703,(616)784-2511,3010.00000,187.95000,6.00000,21,Suburb: Large,16.01000000,Regular Local,Open
2600099,MI-47901,Kensington Woods Schools,Livingston County,9501 Pettys Road,Lakeland,MI,48143,,(517)545-0828,111.00000,8.91000,1.00000,22,Suburb: Midsize,12.46000000,Charter,Open
2620310,MI-41150,Kent City Community Schools,Kent County,200 NORTH CLOVER ST,KENT CITY,MI,49330,8945,(616)678-7714,1291.00000,71.74000,4.00000,42,Rural: Distant,18.00000000,Regular Local,Open
2680620,MI-41000,Kent ISD,Kent County,2930 KNAPP ST NE,GRAND RAPIDS,MI,49525,4518,(616)364-1333,3324.00000,246.89000,9.00000,12,City: Midsize,13.46000000,Specialized,Open
2620340,MI-41160,Kentwood Public Schools,Kent County,5820 EASTERN AVE SE,GRAND RAPIDS,MI,49508,6213,(616)455-4400,9357.00000,552.46000,16.00000,21,Suburb: Large,16.94000000,Regular Local,Open
2601100,MI-63938,Keys Grace Academy,Oakland County,27321 Hampden,Madison Heights,MI,48071,,(248)629-7700,473.00000,26.30000,1.00000,21,Suburb: Large,17.98000000,Charter,Open
2600289,MI-82976,Keystone Academy,Wayne County,47925 BEMIS RD,BELLEVILLE,MI,48111,9760,(734)697-9470,629.00000,37.28000,1.00000,21,Suburb: Large,16.87000000,Charter,Open
2601046,MI-63934,Kingsbury Country Day School,Oakland County,5000 HOSNER RD,OXFORD,MI,48370,1000,(248)628-2571,354.00000,27.96000,1.00000,41,Rural: Fringe,12.66000000,Charter,Open
2620380,MI-28090,Kingsley Area Schools,Grand Traverse County,402 FENTON ST,KINGSLEY,MI,49649,9397,(231)263-5261,1493.00000,88.46000,3.00000,42,Rural: Distant,16.88000000,Regular Local,Open
2620400,MI-79080,Kingston Community School District,Tuscola County,5790 STATE ST,KINGSTON,MI,48741,5105,(989)683-2294,581.00000,31.00000,2.00000,43,Rural: Remote,18.74000000,Regular Local,Open
2601141,MI-82775,KIPP Detroit Imani Academy,Wayne County,19321 W CHICAGO ST,DETROIT,MI,48228,1739,(586)808-6604,34.00000,3.50000,1.00000,11,City: Large,9.71000000,Charter,Open
2600148,MI-41914,Knapp Charter Academy,Kent County,1759 LEFFINGWELL AVE NE,GRAND RAPIDS,MI,49525,4531,(616)364-1100,576.00000,37.46000,1.00000,21,Suburb: Large,15.38000000,Charter,Open
2600018,MI-07040,L'Anse Area Schools,Baraga County,201 NORTH 4TH ST,LANSE,MI,49946,1499,(906)524-6000,513.00000,33.72000,1.00000,43,Rural: Remote,15.21000000,Regular Local,Open
2621870,MI-50140,L'Anse Creuse Public Schools,Macomb County,24076 FV Pankow Blvd,Clinton Township,MI,48036,1304,(586)783-6300,9414.00000,543.76000,19.00000,21,Suburb: Large,17.31000000,Regular Local,Open
2620550,MI-78040,Laingsburg Community Schools,Shiawassee County,205 SOUTH WOODHULL RD,LAINGSBURG,MI,48848,9331,(517)651-2705,1139.00000,68.51000,3.00000,42,Rural: Distant,16.63000000,Regular Local,Open
2620610,MI-57020,Lake City Area School District,Missaukee County,PO Box 900,Lake City,MI,49651,0900,(231)839-4333,1171.00000,73.88000,3.00000,42,Rural: Distant,15.85000000,Regular Local,Open
2620670,MI-25200,Lake Fenton Community Schools,Genesee County,11425 TORREY RD,FENTON,MI,48430,9622,(810)591-2532,2005.00000,111.09000,4.00000,41,Rural: Fringe,18.05000000,Regular Local,Open
2620700,MI-31130,Lake Linden-Hubbell School District,Houghton County,601 CALUMET ST,LAKE LINDEN,MI,49945,1002,(906)296-6211,376.00000,25.60000,1.00000,33,Town: Remote,14.69000000,Regular Local,Open
2620730,MI-63230,Lake Orion Community Schools,Oakland County,315 NORTH LAPEER ST,LAKE ORION,MI,48362,3165,(248)693-5404,6831.00000,446.11000,13.00000,21,Suburb: Large,15.31000000,Regular Local,Open
2632670,MI-50120,Lake Shore Public Schools (Macomb),Macomb County,28850 HARPER AVE,SAINT CLAIR SHORES,MI,48081,1249,(586)285-8480,3239.00000,177.68000,6.00000,21,Suburb: Large,18.23000000,Regular Local,Open
2601093,MI-17900,Lake Superior Academy,Chippewa County,8936 S MACKINAC TRL,SAULT S MARIE,MI,49783,8903,(906)259-1168,85.00000,4.48000,1.00000,42,Rural: Distant,18.97000000,Charter,Open
2620820,MI-11030,Lakeshore School District (Berrien),Berrien County,5771 CLEVELAND AVE,STEVENSVILLE,MI,49127,9481,(269)428-1400,2688.00000,158.16000,5.00000,23,Suburb: Small,17.00000000,Regular Local,Open
2620910,MI-59090,Lakeview Community Schools (Montcalm),Montcalm County,602 WASHINGTON ST,LAKEVIEW,MI,48850,,(989)352-6226,1037.00000,62.80000,3.00000,42,Rural: Distant,16.51000000,Regular Local,Open
2620880,MI-50130,Lakeview Public Schools (Macomb),Macomb County,27575 Harper Ave,SAINT CLAIR SHORES,MI,48081,2181,(586)445-4000,4287.00000,214.24000,7.00000,21,Suburb: Large,20.01000000,Regular Local,Open
2620850,MI-13090,Lakeview Sch. District (Calhoun),Calhoun County,15 ARBOR ST,BATTLE CREEK,MI,49015,2903,(269)565-2400,3988.00000,228.03000,7.00000,13,City: Small,17.49000000,Regular Local,Open
2620940,MI-25280,LakeVille Community School District,Genesee County,11107 WASHBURN RD,OTISVILLE,MI,48463,9630,(810)591-3980,1071.00000,62.76000,3.00000,42,Rural: Distant,17.07000000,Regular Local,Open
2620980,MI-34090,Lakewood Public Schools,Barry County,223 W BROADWAY ST,WOODLAND,MI,48897,9798,(616)374-8043,1653.00000,83.06000,4.00000,42,Rural: Distant,19.90000000,Regular Local,Open
2621120,MI-63280,Lamphere Public Schools,Oakland County,31201 DORCHESTER AVE,MADISON HEIGHTS,MI,48071,1075,(248)589-1990,2341.00000,152.11000,7.00000,21,Suburb: Large,15.39000000,Regular Local,Open
2600220,MI-74903,Landmark Academy,St. Clair County,4800 LAPEER RD,KIMBALL,MI,48074,1517,(810)982-7210,850.00000,47.90000,1.00000,23,Suburb: Small,17.75000000,Charter,Open
2600959,MI-33910,Lansing Charter Academy,Ingham County,3300 EXPRESS CT,LANSING,MI,48910,4370,(517)882-9585,451.00000,27.05000,1.00000,12,City: Midsize,16.67000000,Charter,Open
2621150,MI-33020,Lansing Public School District,Ingham County,519 WEST KALAMAZOO ST,LANSING,MI,48933,2008,(517)755-1010,10023.00000,587.89000,26.00000,12,City: Midsize,17.05000000,Regular Local,Open
2621180,MI-44010,Lapeer Community Schools,Lapeer County,250 2ND ST,LAPEER,MI,48446,1445,(810)667-2401,4386.00000,233.15000,8.00000,31,Town: Fringe,18.81000000,Regular Local,Open
2680660,MI-44000,Lapeer ISD,Lapeer County,1996 WEST OREGON ST,LAPEER,MI,48446,1121,(810)664-5917,242.00000,38.35000,2.00000,42,Rural: Distant,6.31000000,Specialized,Open
2600296,MI-63918,Laurus Academy,Oakland County,24590 LAHSER RD,SOUTHFIELD,MI,48033,6040,(248)799-8401,749.00000,45.01000,1.00000,13,City: Small,16.64000000,Charter,Open
2621210,MI-80130,Lawrence Public Schools,Van Buren County,650 WEST SAINT JOSEPH ST,LAWRENCE,MI,49064,9323,(269)674-8233,419.00000,28.60000,2.00000,42,Rural: Distant,14.65000000,Regular Local,Open
2621240,MI-80140,Lawton Community School District,Van Buren County,101 Primary Way,Lawton,MI,49065,,(269)624-7901,1050.00000,63.00000,4.00000,41,Rural: Fringe,16.67000000,Regular Local,Open
2600970,MI-45901,Leelanau Montessori Public School Academy,Leelanau County,7401 E Duck Lake Road,Lake Leelanau,MI,49653,,(231)994-2074,74.00000,6.00000,1.00000,42,Rural: Distant,12.33000000,Charter,Open
2600979,MI-82723,Legacy Charter Academy,Wayne County,4900 E HILDALE ST,DETROIT,MI,48234,2225,(877)223-6402,739.00000,40.51000,1.00000,11,City: Large,18.24000000,Charter,Open
2621390,MI-45020,Leland Public School District,Leelanau County,PO Box 498,Leland,MI,49654,0498,(231)256-9857,450.00000,32.00000,1.00000,42,Rural: Distant,14.06000000,Regular Local,Open
2680680,MI-46000,Lenawee ISD,Lenawee County,4107 NORTH ADRIAN HWY,ADRIAN,MI,49221,8313,(517)265-1627,462.00000,76.74000,4.00000,32,Town: Distant,6.02000000,Specialized,Open
2621420,MI-49040,Les Cheneaux Community Schools,Mackinac County,PO Box 366,Cedarville,MI,49719,0366,(906)484-2256,227.00000,16.22000,1.00000,43,Rural: Remote,14.00000000,Regular Local,Open
2621450,MI-33100,Leslie Public Schools,Ingham County,4141 HULL RD,LESLIE,MI,49251,9583,(517)589-8200,1100.00000,71.94000,4.00000,41,Rural: Fringe,15.29000000,Regular Local,Open
2601058,MI-23900,LifeTech Academy,Eaton County,854 ELMWOOD RD,LANSING,MI,48917,2070,(517)325-5469,400.00000,8.08000,1.00000,21,Suburb: Large,49.50000000,Charter,Open
2601096,MI-47900,Light of the World Academy,Livingston County,550 E Hamburg,Pinckney,MI,48169,,(734)720-9760,246.00000,17.10000,1.00000,22,Suburb: Midsize,14.39000000,Charter,Open
2600949,MI-41922,Lighthouse Academy,Kent County,3300 36TH ST SE,Grand Rapids,MI,49512,,(616)949-2287,344.00000,31.72000,8.00000,13,City: Small,10.84000000,Charter,Open
2601118,MI-63939,Lighthouse Connections Academy,Oakland County,3150 LIVERNOIS RD,TROY,MI,48083,5000,(810)447-0893,2454.00000,80.23000,1.00000,13,City: Small,30.59000000,Charter,Open
2621570,MI-81070,Lincoln Consolidated School District,Washtenaw County,7425 WILLIS RD,YPSILANTI,MI,48197,8919,(734)484-7001,3566.00000,190.76000,6.00000,41,Rural: Fringe,18.69000000,Regular Local,Open
2621600,MI-82090,Lincoln Park School District of the City of,Wayne County,1650 CHAMPAIGN RD,LINCOLN PARK,MI,48146,3202,(313)389-0200,4864.00000,306.60000,11.00000,21,Suburb: Large,15.86000000,Regular Local,Open
2601139,MI-82773,Lincoln-King Adams-Young Academy,Oakland County,306 E Fourth Street,Royal Oak,MI,48067,,(734)716-7193,1262.00000,41.00000,3.00000,11,City: Large,30.78000000,Charter,Open
2600197,MI-25907,Linden Charter Academy,Genesee County,3244 N LINDEN RD,FLINT,MI,48504,1753,(810)720-0515,791.00000,36.05000,1.00000,21,Suburb: Large,21.94000000,Charter,Open
2621690,MI-25250,Linden Community Schools,Genesee County,7205 SILVER LAKE RD,LINDEN,MI,48451,8710,(810)591-0980,2468.00000,133.86000,5.00000,21,Suburb: Large,18.44000000,Regular Local,Open
2621750,MI-30040,Litchfield Community Schools,Hillsdale County,210 WILLIAMS ST,LITCHFIELD,MI,49252,9641,(517)542-2388,251.00000,16.69000,2.00000,42,Rural: Distant,15.04000000,Regular Local,Open
2601108,MI-81913,Livingston Classical Academy,Washtenaw County,8877 Main Street,Whitmore Lake,MI,48189,,(734)449-2052,265.00000,24.59000,1.00000,22,Suburb: Midsize,10.78000000,Charter,Open
2680700,MI-47000,Livingston ESA,Livingston County,1425 WEST GRAND RIVER AVE,HOWELL,MI,48843,1916,(517)540-6801,571.00000,48.20000,2.00000,22,Suburb: Midsize,11.85000000,Specialized,Open
2621840,MI-82095,Livonia Public Schools School District,Wayne County,15125 FARMINGTON RD,LIVONIA,MI,48154,5413,(734)744-2525,13228.00000,834.35000,26.00000,13,City: Small,15.85000000,Regular Local,Open
2622050,MI-41170,Lowell Area Schools,Kent County,300 HIGH ST,LOWELL,MI,49331,1478,(616)987-2500,3498.00000,198.60000,7.00000,41,Rural: Fringe,17.61000000,Regular Local,Open
2622200,MI-53040,Ludington Area School District,Mason County,809 EAST TINKHAM AVE,LUDINGTON,MI,49431,1536,(231)845-7303,2072.00000,116.52000,3.00000,33,Town: Remote,17.78000000,Regular Local,Open
2601033,MI-82747,MacDowell Preparatory Academy,Wayne County,4201 West Outer Drive,Detroit,MI,48226,,(313)494-8141,368.00000,21.00000,1.00000,11,City: Large,17.52000000,Charter,Open
2622230,MI-49110,Mackinac Island Public Schools,Mackinac County,PO Box 340,Mackinac Island,MI,49757,0340,(906)847-3377,58.00000,7.71000,1.00000,42,Rural: Distant,7.52000000,Regular Local,Open
2622260,MI-16070,Mackinaw City Public Schools,Emmet County,609 WEST CENTRAL AVE,MACKINAW CITY,MI,49701,9650,(231)436-8211,143.00000,16.21000,1.00000,42,Rural: Distant,8.82000000,Regular Local,Open
2600101,MI-50901,Macomb Academy,Macomb County,39092 GARFIELD RD,CLINTON TOWNSHIP,MI,48038,4094,(586)228-2201,44.00000,3.00000,1.00000,21,Suburb: Large,14.67000000,Charter,Open
2680720,MI-50000,Macomb ISD,Macomb County,44001 GARFIELD RD,CLINTON TOWNSHIP,MI,48038,1100,(586)228-3300,3882.00000,226.10000,8.00000,21,Suburb: Large,17.17000000,Specialized,Open
2601035,MI-50914,Macomb Montessori Academy,Macomb County,14057 East Nine Mile Road,Warren,MI,48089,,(586)359-2138,248.00000,8.50000,1.00000,12,City: Midsize,29.18000000,Charter,Open
2600317,MI-25911,Madison Academy,Genesee County,6170 TORREY RD,FLINT,MI,48507,5954,(810)655-2949,541.00000,64.85000,2.00000,41,Rural: Fringe,8.34000000,Charter,Open
2622290,MI-63140,Madison District Public Schools,Oakland County,26524 JOHN R RD,MADISON HEIGHTS,MI,48071,3612,(248)399-7800,914.00000,67.80000,5.00000,21,Suburb: Large,13.48000000,Regular Local,Open
2622320,MI-46090,Madison School District (Lenawee),Lenawee County,3498 TREAT HWY,ADRIAN,MI,49221,9763,(517)263-0741,1644.00000,92.53000,3.00000,32,Town: Distant,17.77000000,Regular Local,Open
2601008,MI-82742,Madison-Carver Academy,Wayne County,19900 MCINTYRE ST,DETROIT,MI,48219,1263,(734)716-7193,421.00000,15.00000,1.00000,11,City: Large,28.07000000,Charter,Open
2622350,MI-05070,Mancelona Public Schools,Antrim County,112 ST JOHNS AVE,MANCELONA,MI,49659,9602,(231)587-9764,863.00000,46.10000,3.00000,43,Rural: Remote,18.72000000,Regular Local,Open
2622380,MI-81080,Manchester Community Schools,Washtenaw County,710 E MAIN ST,MANCHESTER,MI,48158,9588,(734)428-9711,778.00000,47.94000,3.00000,42,Rural: Distant,16.23000000,Regular Local,Open
2622410,MI-51070,Manistee Area Public Schools,Manistee County,550 MAPLE ST,MANISTEE,MI,49660,1896,(231)723-3521,1225.00000,68.77000,3.00000,33,Town: Remote,17.81000000,Regular Local,Open
2680740,MI-51000,Manistee ISD,Manistee County,772 EAST PARKDALE AVE,MANISTEE,MI,49660,9110,(231)723-4264,109.00000,8.25000,1.00000,41,Rural: Fringe,13.21000000,Specialized,Open
2622470,MI-77010,Manistique Area Schools,Schoolcraft County,100 NORTH CEDAR ST,MANISTIQUE,MI,49854,1248,(906)252-4330,721.00000,41.51000,3.00000,33,Town: Remote,17.37000000,Regular Local,Open
2622500,MI-83060,Manton Consolidated Schools,Wexford County,105 5TH ST,MANTON,MI,49663,9473,(231)824-6411,956.00000,59.92000,3.00000,42,Rural: Distant,15.95000000,Regular Local,Open
2622620,MI-23065,Maple Valley Schools,Eaton County,11090 NASHVILLE HWY,VERMONTVILLE,MI,49096,8578,(517)852-9699,912.00000,58.21000,4.00000,42,Rural: Distant,15.67000000,Regular Local,Open
2622830,MI-13095,Mar Lee School District,Calhoun County,21236 H DR N,MARSHALL,MI,49068,9319,(269)781-5412,305.00000,21.79000,1.00000,42,Rural: Distant,14.00000000,Regular Local,Open
2622740,MI-14050,Marcellus Community Schools,Cass County,PO Box 48,Marcellus,MI,49067,0048,(269)646-7655,628.00000,37.43000,4.00000,42,Rural: Distant,16.78000000,Regular Local,Open
2622800,MI-67050,Marion Public Schools,Osceola County,PO Box 0,Marion,MI,49665,0715,(231)743-2486,419.00000,25.05000,2.00000,43,Rural: Remote,16.73000000,Regular Local,Open
2622860,MI-76140,Marlette Community Schools,Sanilac County,6230 Euclid St,Marlette,MI,48453,,(989)635-7429,716.00000,41.63000,2.00000,43,Rural: Remote,17.20000000,Regular Local,Open
2600013,MI-52170,Marquette Area Public Schools,Marquette County,1201 WEST FAIR AVE,MARQUETTE,MI,49855,2668,(906)225-5326,3230.00000,192.31000,7.00000,33,Town: Remote,16.80000000,Regular Local,Open
2680750,MI-52000,Marquette-Alger Regional Education Service Agency,Marquette County,321 EAST OHIO ST,MARQUETTE,MI,49855,3847,(906)226-5102,139.00000,6.32000,1.00000,33,Town: Remote,21.99000000,Specialized,Open
2600250,MI-13903,Marshall Academy,Calhoun County,18203 HOMER RD,MARSHALL,MI,49068,8718,(269)781-6330,272.00000,15.72000,1.00000,41,Rural: Fringe,17.30000000,Charter,Open
2622970,MI-13110,Marshall Public Schools,Calhoun County,100 EAST GREEN ST,MARSHALL,MI,49068,1533,(269)781-1250,2641.00000,158.58000,8.00000,31,Town: Fringe,16.65000000,Regular Local,Open
2600131,MI-82910,Martin Luther King Jr. Education Center Academy,Wayne County,16827 APPOLINE ST,DETROIT,MI,48235,4205,(313)341-4944,380.00000,9.00000,1.00000,11,City: Large,42.22000000,Charter,Open
2622980,MI-03060,Martin Public Schools,Allegan County,1556 CHALMERS,MARTIN,MI,49070,9762,(269)442-0500,614.00000,41.30000,2.00000,42,Rural: Distant,14.87000000,Regular Local,Open
2623040,MI-74100,Marysville Public Schools,St. Clair County,495 East Huron Blvd,MARYSVILLE,MI,48040,1566,(810)364-7731,2655.00000,132.03000,5.00000,23,Suburb: Small,20.11000000,Regular Local,Open
2623100,MI-58090,Mason Consolidated Schools (Monroe),Monroe County,2400 MASON EAGLE DR,ERIE,MI,48133,9373,(734)848-9304,1028.00000,59.74000,4.00000,41,Rural: Fringe,17.21000000,Regular Local,Open
2623130,MI-53010,Mason County Central Schools,Mason County,300 WEST BROADWAY AVE,SCOTTVILLE,MI,49454,1019,(231)757-3713,1260.00000,68.36000,5.00000,42,Rural: Distant,18.43000000,Regular Local,Open
2623160,MI-53020,Mason County Eastern Schools,Mason County,18 SOUTH MAIN ST,CUSTER,MI,49405,9624,(231)757-3733,382.00000,22.59000,2.00000,42,Rural: Distant,16.91000000,Regular Local,Open
2623070,MI-33130,Mason Public Schools (Ingham),Ingham County,201 W ASH ST,MASON,MI,48854,1513,(517)676-2484,3261.00000,188.48000,6.00000,21,Suburb: Large,17.30000000,Regular Local,Open
2623250,MI-80150,Mattawan Consolidated School,Van Buren County,56720 MURRAY ST,MATTAWAN,MI,49071,8902,(269)668-3361,3610.00000,200.48000,5.00000,22,Suburb: Midsize,18.01000000,Regular Local,Open
2623280,MI-79090,Mayville Community School District,Tuscola County,6250 FULTON ST,MAYVILLE,MI,48744,9103,(989)843-6115,567.00000,31.66000,2.00000,42,Rural: Distant,17.91000000,Regular Local,Open
2623310,MI-57030,McBain Rural Agricultural Schools,Missaukee County,107 EAST MAPLE ST,MC BAIN,MI,49657,9672,(231)825-2165,1037.00000,59.01000,3.00000,42,Rural: Distant,17.57000000,Regular Local,Open
2680770,MI-54000,Mecosta-Osceola ISD,Mecosta County,15760 190TH AVE,BIG RAPIDS,MI,49307,9096,(231)796-3543,393.00000,47.80000,3.00000,32,Town: Distant,8.22000000,Specialized,Open
2623460,MI-82045,Melvindale-Northern Allen Park Schools,Wayne County,18530 PROSPECT ST,MELVINDALE,MI,48122,1508,(313)389-3300,2956.00000,149.00000,4.00000,21,Suburb: Large,19.84000000,Regular Local,Open
2623490,MI-74120,Memphis Community Schools,Macomb County,PO Box 201,Memphis,MI,48041,0201,(810)535-8225,738.00000,48.98000,2.00000,42,Rural: Distant,15.07000000,Regular Local,Open
2623520,MI-75060,Mendon Community School District,St. Joseph County,148 KIRBY RD,MENDON,MI,49072,9609,(269)496-8491,455.00000,31.50000,2.00000,42,Rural: Distant,14.44000000,Regular Local,Open
2623550,MI-55100,Menominee Area Public Schools,Menominee County,1230 13TH ST,MENOMINEE,MI,49858,2763,(906)863-4466,1147.00000,75.66000,4.00000,32,Town: Distant,15.16000000,Regular Local,Open
2680790,MI-55000,Menominee ISD,Menominee County,1201 41ST AVE,MENOMINEE,MI,49858,1102,(906)863-5665,83.00000,8.00000,1.00000,32,Town: Distant,10.38000000,Specialized,Open
2623580,MI-56050,Meridian Public Schools,Midland County,3361 NORTH MERIDIAN RD,SANFORD,MI,48657,9161,(989)687-3200,1347.00000,82.38000,3.00000,41,Rural: Fringe,16.35000000,Regular Local,Open
2623610,MI-73230,Merrill Community Schools,Saginaw County,555 WEST ALICE ST,MERRILL,MI,48637,8757,(989)643-7261,522.00000,35.10000,3.00000,42,Rural: Distant,14.87000000,Regular Local,Open
